# Duration	Amplitude
1.341341341341341364e-01 8.397821004585394045e-01
1.351351351351351426e-01 8.039971303669409819e-01
1.361361361361361211e-01 7.650327974578912116e-01
1.371371371371371273e-01 7.230431840615102468e-01
1.381381381381381335e-01 6.781943358146669265e-01
1.391391391391391397e-01 6.306636050425574735e-01
1.401401401401401459e-01 5.806389494286053887e-01
1.411411411411411521e-01 5.283181887460507431e-01
1.421421421421421305e-01 4.739082225904435730e-01
1.431431431431431367e-01 4.176242122064668938e-01
1.441441441441441429e-01 3.596887296445367976e-01
1.451451451451451491e-01 3.003308776117510903e-01
1.461461461461461553e-01 2.397853834977360932e-01
1.471471471471471337e-01 1.782916711579772828e-01
1.481481481481481399e-01 1.160929141252310531e-01
1.491491491491491461e-01 5.343507399305771205e-02
1.501501501501501523e-01 -9.434072225897000702e-03
1.511511511511511585e-01 -7.226591192058777480e-02
1.521521521521521647e-01 -1.348119800065837592e-01
1.531531531531531432e-01 -1.968249414677037401e-01
1.541541541541541493e-01 -2.580595694288491115e-01
1.551551551551551555e-01 -3.182737148923079351e-01
1.561561561561561617e-01 -3.772292643027698178e-01
1.571571571571571679e-01 -4.346930811543960327e-01
1.581581581581581464e-01 -4.904379279164198246e-01
1.591591591591591526e-01 -5.442433646315787410e-01
1.601601601601601588e-01 -5.958966206338979221e-01
1.611611611611611650e-01 -6.451934359386926054e-01
1.621621621621621712e-01 -6.919388689775458623e-01
1.631631631631631496e-01 -7.359480674841022418e-01
1.641641641641641558e-01 -7.770469994822877258e-01
1.651651651651651620e-01 -8.150731414862618651e-01
1.661661661661661682e-01 -8.498761211906863400e-01
1.671671671671671744e-01 -8.813183121098072670e-01
1.681681681681681528e-01 -9.092753778138881193e-01
1.691691691691691590e-01 -9.336367636108461321e-01
1.701701701701701652e-01 -9.543061337287483958e-01
1.711711711711711714e-01 -9.712017522703760841e-01
1.721721721721721776e-01 -9.842568064333685474e-01
1.731731731731731838e-01 -9.934196707178106767e-01
1.741741741741741623e-01 -9.986541110764564078e-01
1.751751751751751685e-01 -9.999394282002936896e-01
1.761761761761761746e-01 -9.972705393728327206e-01
1.771771771771771808e-01 -9.906579985694317081e-01
1.781781781781781870e-01 -9.801279547221763977e-01
1.791791791791791655e-01 -9.657220483153551305e-01
1.801801801801801717e-01 -9.474972467204302307e-01
1.811811811811811779e-01 -9.255256189216782836e-01
1.821821821821821841e-01 -8.998940505233183895e-01
1.831831831831831903e-01 -8.707039001651274424e-01
1.841841841841841965e-01 -8.380705987052261552e-01
1.851851851851851749e-01 -8.021231927550441787e-01
1.861861861861861811e-01 -7.630038343715273008e-01
1.871871871871871873e-01 -7.208672189245859396e-01
1.881881881881881935e-01 -6.758799733626796868e-01
1.891891891891891997e-01 -6.282199972956424849e-01
1.901901901901901781e-01 -5.780757595003719329e-01
1.911911911911911843e-01 -5.256455526313215110e-01
1.921921921921921905e-01 -4.711367090830181903e-01
1.931931931931931967e-01 -4.147647811054068767e-01
1.941941941941942029e-01 -3.567526884142311339e-01
1.951951951951951814e-01 -2.973298366671728865e-01
1.961961961961961876e-01 -2.367312102916815097e-01
1.971971971971971938e-01 -1.751964432518702264e-01
1.981981981981981999e-01 -1.129688714290735807e-01
1.991991991991992061e-01 -5.029457036336639625e-02
2.002002002002001846e-01 1.257861783873961102e-02
2.012012012012011908e-01 7.540206458240068799e-02
2.022022022022021970e-01 1.379273379726532189e-01
2.032032032032032032e-01 1.999071852248047454e-01
2.042042042042042094e-01 2.610965104120889224e-01
2.052052052052052156e-01 3.212533436841432111e-01
2.062062062062061940e-01 3.801397981235950518e-01
2.072072072072072002e-01 4.375230104569031719e-01
2.082082082082082064e-01 4.931760618994737722e-01
2.092092092092092126e-01 5.468788754936272367e-01
2.102102102102102188e-01 5.984190863909271130e-01
2.112112112112111972e-01 6.475928816373933694e-01
2.122122122122122034e-01 6.942058061407223590e-01
2.132132132132132096e-01 7.380735316323379092e-01
2.142142142142142158e-01 7.790225855834904678e-01
2.152152152152152220e-01 8.168910371929051228e-01
2.162162162162162282e-01 8.515291377333112921e-01
2.172172172172172067e-01 8.827999127246189959e-01
2.182182182182182129e-01 9.105797035920353277e-01
2.192192192192192191e-01 9.347586566671509667e-01
2.202202202202202252e-01 9.552411575982869829e-01
2.212212212212212314e-01 9.719462094522338669e-01
2.222222222222222099e-01 9.848077530122076872e-01
2.232232232232232161e-01 9.937749280054239964e-01
2.242242242242242223e-01 9.988122742272691479e-01
2.252252252252252285e-01 9.998998717667488823e-01
2.262262262262262347e-01 9.970334197786901997e-01
2.272272272272272131e-01 9.902242534911986915e-01
2.282282282282282193e-01 9.794992993811165727e-01
2.292292292292292255e-01 9.649009686947390696e-01
2.302302302302302317e-01 9.464869897348523464e-01
2.312312312312312379e-01 9.243301795773086749e-01
2.322322322322322163e-01 8.985181561198681832e-01
2.332332332332332225e-01 8.691529916019996582e-01
2.342342342342342287e-01 8.363508089657767375e-01
2.352352352352352349e-01 8.002413226540323610e-01
2.362362362362362411e-01 7.609673256616675818e-01
2.372372372372372473e-01 7.186841248685379435e-01
2.382382382382382258e-01 6.735589268868663604e-01
2.392392392392392320e-01 6.257701768518073582e-01
2.402402402402402382e-01 5.755068527698911085e-01
2.412412412412412444e-01 5.229677182158032345e-01
2.422422422422422505e-01 4.683605363326608373e-01
2.432432432432432290e-01 4.119012482439941003e-01
2.442442442442442352e-01 3.538131191263396702e-01
2.452452452452452414e-01 2.943258553192822369e-01
2.462462462462462476e-01 2.336746959642523880e-01
2.472472472472472538e-01 1.720994827641684488e-01
2.482482482482482600e-01 1.098437115425006799e-01
2.492492492492492384e-01 4.715356935230757135e-02
2.502502502502502724e-01 -1.572303905704140747e-02
2.512512512512512508e-01 -7.853747156566878718e-02
2.522522522522522292e-01 -1.410413319249172737e-01
2.532532532532532632e-01 -2.029874520267615501e-01
2.542542542542542416e-01 -2.641308693166053434e-01
2.552552552552552756e-01 -3.242297954843721963e-01
2.562562562562562540e-01 -3.830465726031661022e-01
2.572572572572572325e-01 -4.403486129346182443e-01
2.582582582582582664e-01 -4.959093186843889223e-01
2.592592592592592449e-01 -5.495089780708058980e-01
2.602602602602602788e-01 -6.009356341631232334e-01
2.612612612612612573e-01 -6.499859230536446653e-01
2.622622622622622357e-01 -6.964658780492202217e-01
2.632632632632632697e-01 -7.401916967019425142e-01
2.642642642642642481e-01 -7.809904676459168416e-01
2.652652652652652820e-01 -8.187008543658278459e-01
2.662662662662662605e-01 -8.531737331933928470e-01
2.672672672672672389e-01 -8.842727830087764307e-01
2.682682682682682729e-01 -9.118750243150341994e-01
2.692692692692692513e-01 -9.358713055538113723e-01
2.702702702702702853e-01 -9.561667347392505123e-01
2.712712712712712637e-01 -9.726810547031599086e-01
2.722722722722722422e-01 -9.853489604676158864e-01
2.732732732732732761e-01 -9.941203574899393214e-01
2.742742742742742545e-01 -9.989605597588272490e-01
2.752752752752752885e-01 -9.998504269583003978e-01
2.762762762762762669e-01 -9.967864401570344368e-01
2.772772772772773009e-01 -9.897807157237831222e-01
2.782782782782782793e-01 -9.788609574138615876e-01
2.792792792792792578e-01 -9.640703468161516687e-01
2.802802802802802917e-01 -9.454673725938632645e-01
2.812812812812812702e-01 -9.231255991943133621e-01
2.822822822822823041e-01 -8.971333759423134602e-01
2.832832832832832826e-01 -8.675934876676020258e-01
2.842842842842842610e-01 -8.346227482478179027e-01
2.852852852852852950e-01 -7.983515386744061137e-01
2.862862862862862734e-01 -7.589232914680887898e-01
2.872872872872873073e-01 -7.164939234827827352e-01
2.882882882882882858e-01 -6.712312193409044614e-01
2.892892892892892642e-01 -6.233141679382181444e-01
2.902902902902902982e-01 -5.729322546420210216e-01
2.912912912912912766e-01 -5.202847119815795507e-01
2.922922922922923106e-01 -4.655797317939573410e-01
2.932932932932932890e-01 -4.090336419407456514e-01
2.942942942942942675e-01 -3.508700508513330485e-01
2.952952952952953014e-01 -2.913189632755459058e-01
2.962962962962962798e-01 -2.306158707424417753e-01
2.972972972972973138e-01 -1.690008203218501814e-01
2.982982982982982922e-01 -1.067174653713594823e-01
2.992992992992992707e-01 -4.401210202238525770e-02
3.003003003003003046e-01 1.886730478446758258e-02
3.013013013013012831e-01 8.167210186320413012e-02
3.023023023023023170e-01 1.441539310679598451e-01
3.033033033033032955e-01 2.060657114116911381e-01
3.043043043043043294e-01 2.671626161345204142e-01
3.053053053053053079e-01 3.272030408577712990e-01
3.063063063063062863e-01 3.859495589953255701e-01
3.073073073073073203e-01 4.431698606441267230e-01
3.083083083083082987e-01 4.986376712409894552e-01
3.093093093093093326e-01 5.521336463530717165e-01
3.103103103103103111e-01 6.034462390634252049e-01
3.113113113113112895e-01 6.523725365217903915e-01
3.123123123123123235e-01 6.987190623523672484e-01
3.133133133133133019e-01 7.423025417456071695e-01
3.143143143143143359e-01 7.829506262084636736e-01
3.153153153153153143e-01 8.205025751070862405e-01
3.163163163163162928e-01 8.548098913069250848e-01
3.173173173173173267e-01 8.857369083965288548e-01
3.183183183183183051e-01 9.131613271729830394e-01
3.193193193193193391e-01 9.369746992674380381e-01
3.203203203203203175e-01 9.570828559982709205e-01
3.213213213213212960e-01 9.734062807560021069e-01
3.223223223223223299e-01 9.858804234473954597e-01
3.233233233233233084e-01 9.944559557552774542e-01
3.243243243243243423e-01 9.990989662046814157e-01
3.253253253253253208e-01 9.997910942639262055e-01
3.263263263263262992e-01 9.965296029503369901e-01
3.273273273273273332e-01 9.893273896534934275e-01
3.283283283283283116e-01 9.782129351332089495e-01
3.293293293293293456e-01 9.632301908939121526e-01
3.303303303303303240e-01 9.444384053808292379e-01
3.313313313313313024e-01 9.219118896852267486e-01
3.323323323323323364e-01 8.957397236852554512e-01
3.333333333333333148e-01 8.660254037844402619e-01
3.343343343343343488e-01 8.328864336407729718e-01
3.353353353353353272e-01 7.964538595049303060e-01
3.363363363363363057e-01 7.568717520049927927e-01
3.373373373373373396e-01 7.142966364270216806e-01
3.383383383383383181e-01 6.688968737443399259e-01
3.393393393393393520e-01 6.208519948432436042e-01
3.403403403403403304e-01 5.703519905779038668e-01
3.413413413413413644e-01 5.175965604618775195e-01
3.423423423423423428e-01 4.627943229673007197e-01
3.433433433433433213e-01 4.061619905544737175e-01
3.443443443443443552e-01 3.479235126942846756e-01
3.453453453453453337e-01 2.883091902722221267e-01
3.463463463463463676e-01 2.275547648760821717e-01
3.473473473473473461e-01 1.659004865687126185e-01
3.483483483483483245e-01 1.035901638322415663e-01
3.493493493493493585e-01 4.087019944071331595e-02
3.503503503503503369e-01 -2.201138392622636192e-02
3.513513513513513709e-01 -8.480592447550852619e-02
3.523523523523523493e-01 -1.472651046201410296e-01
3.533533533533533277e-01 -2.091419329375642788e-01
3.543543543543543617e-01 -2.701917208837830153e-01
3.553553553553553401e-01 -3.301730504008347777e-01
3.563563563563563741e-01 -3.888487285913893587e-01
3.573573573573573525e-01 -4.459867256850750805e-01
3.583583583583583310e-01 -5.013610925876024194e-01
3.593593593593593649e-01 -5.547528543841171444e-01
3.603603603603603434e-01 -6.059508762635458234e-01
3.613613613613613773e-01 -6.547526984397358252e-01
3.623623623623623557e-01 -7.009653367675960922e-01
3.633633633633633342e-01 -7.444060458884180775e-01
3.643643643643643681e-01 -7.849030418864039182e-01
3.653653653653653466e-01 -8.222961815988072409e-01
3.663663663663663805e-01 -8.564375958933460042e-01
3.673673673673673590e-01 -8.871922744086027102e-01
3.683683683683683929e-01 -9.144385994451662558e-01
3.693693693693693714e-01 -9.380688268961652199e-01
3.703703703703703498e-01 -9.579895123154885672e-01
3.713713713713713838e-01 -9.741218804387361541e-01
3.723723723723723622e-01 -9.864021366957145265e-01
3.733733733733733962e-01 -9.947817194825853138e-01
3.743743743743743746e-01 -9.992274921960793144e-01
3.753753753753753530e-01 -9.997218742703887218e-01
3.763763763763763870e-01 -9.962629106985545491e-01
3.773773773773773654e-01 -9.888642797634358272e-01
3.783783783783783994e-01 -9.775552389476862558e-01
3.793793793793793778e-01 -9.623805092366334302e-01
3.803803803803803563e-01 -9.434000982715822214e-01
3.813813813813813902e-01 -9.206890630528626884e-01
3.823823823823823687e-01 -8.943372131310280970e-01
3.833833833833834026e-01 -8.644487554598656587e-01
3.843843843843843811e-01 -8.311418823156940805e-01
3.853853853853853595e-01 -7.945483039124460189e-01
3.863863863863863934e-01 -7.548127275607986464e-01
3.873873873873873719e-01 -7.120922854310274275e-01
3.883883883883884058e-01 -6.665559131823710626e-01
3.893893893893893843e-01 -6.183836819162167320e-01
3.903903903903903627e-01 -5.677660860947087995e-01
3.913913913913913967e-01 -5.149032902408131607e-01
3.923923923923923751e-01 -4.600043373986142381e-01
3.933933933933934091e-01 -4.032863224839808303e-01
3.943943943943943875e-01 -3.449735337945928904e-01
3.953953953953953659e-01 -2.852965660740517384e-01
3.963963963963963999e-01 -2.244914086375740525e-01
3.973973973973973783e-01 -1.627985121650952771e-01
3.983983983983984123e-01 -1.004618378521683619e-01
3.993993993993993907e-01 -3.772789267871706070e-02
4.004004004004003692e-01 2.515524538937295371e-02
4.014014014014014031e-01 8.793890841105890532e-02
4.024024024024023816e-01 1.503748218139349113e-01
4.034034034034034155e-01 2.122160861825066469e-01
4.044044044044043940e-01 2.732181536084651308e-01
4.054054054054054279e-01 3.331397947420573491e-01
4.064064064064064064e-01 3.917440527203976397e-01
4.074074074074073848e-01 4.487991802004597242e-01
4.084084084084084187e-01 5.040795557913257952e-01
4.094094094094093972e-01 5.573665762616407671e-01
4.104104104104104311e-01 6.084495209942162308e-01
4.114114114114114096e-01 6.571263852691880958e-01
4.124124124124123880e-01 7.032046790806814052e-01
4.134134134134134220e-01 7.465021883280523740e-01
4.144144144144144004e-01 7.868476953715884958e-01
4.154154154154154344e-01 8.240816561033652565e-01
4.164164164164164128e-01 8.580568308556867363e-01
4.174174174174173912e-01 8.886388666523554747e-01
4.184184184184184252e-01 9.157068285001689345e-01
4.194194194194194036e-01 9.391536776197666470e-01
4.204204204204204376e-01 9.588866947246499350e-01
4.214214214214214160e-01 9.748278466745337045e-01
4.224224224224223945e-01 9.869140950531597456e-01
4.234234234234234284e-01 9.950976454502659108e-01
4.244244244244244069e-01 9.993461364619808940e-01
4.254254254254254408e-01 9.996427676622299252e-01
4.264264264264264193e-01 9.959863660391046203e-01
4.274274274274273977e-01 9.883913906334732546e-01
4.284284284284284317e-01 9.768878753614930188e-01
4.294294294294294101e-01 9.615213102471259488e-01
4.304304304304304440e-01 9.423524615343189526e-01
4.314314314314314225e-01 9.194571313902055731e-01
4.324324324324324564e-01 8.929258581495684854e-01
4.334334334334334349e-01 8.628635582859308650e-01
4.344344344344344133e-01 8.293891115250840995e-01
4.354354354354354473e-01 7.926348907416859157e-01
4.364364364364364257e-01 7.527462384979557442e-01
4.374374374374374597e-01 7.098808922944291888e-01
4.384384384384384381e-01 6.642083608056142952e-01
4.394394394394394165e-01 6.159092535671822910e-01
4.404404404404404505e-01 5.651745667653922389e-01
4.414414414414414289e-01 5.122049279531162291e-01
4.424424424424424629e-01 4.572098026790775149e-01
4.434434434434434413e-01 4.004066661678050143e-01
4.444444444444444198e-01 3.420201433256727097e-01
4.454454454454454537e-01 2.822811204739718582e-01
4.464464464464464322e-01 2.214258323215622382e-01
4.474474474474474661e-01 1.596949277875485407e-01
4.484484484484484446e-01 9.733251836830472681e-02
4.494494494494494230e-01 3.458521281181888701e-02
4.504504504504504570e-01 -2.829885808311705456e-02
4.514514514514514354e-01 -9.107102268664031552e-02
4.524524524524524693e-01 -1.534830518962163048e-01
4.534534534534534478e-01 -2.152881407450873974e-01
4.544544544544544262e-01 -2.762418843790720446e-01
4.554554554554554602e-01 -3.361032445422142412e-01
4.564564564564564386e-01 -3.946355027494395373e-01
4.574574574574574726e-01 -4.516071963768942821e-01
4.584584584584584510e-01 -5.067930339682722440e-01
4.594594594594594295e-01 -5.599747861375926616e-01
4.604604604604604634e-01 -6.109421485454235023e-01
4.614614614614614418e-01 -6.594935735358942175e-01
4.624624624624624758e-01 -7.054370671459518904e-01
4.634634634634634542e-01 -7.485909483349898474e-01
4.644644644644644327e-01 -7.887845674326288137e-01
4.654654654654654666e-01 -8.258589809635430434e-01
4.664664664664664451e-01 -8.596675801807436290e-01
4.674674674674674790e-01 -8.900766708219063350e-01
4.684684684684684575e-01 -9.169660017960125087e-01
4.694694694694694914e-01 -9.402292407097584404e-01
4.704704704704704699e-01 -9.597743943531887867e-01
4.714714714714714483e-01 -9.755241724818377591e-01
4.724724724724724823e-01 -9.874162934567889405e-01
4.734734734734734607e-01 -9.954037305340123210e-01
4.744744744744744946e-01 -9.994548978290693775e-01
4.754754754754754731e-01 -9.995537752217639182e-01
4.764764764764764515e-01 -9.956999717068377720e-01
4.774774774774774855e-01 -9.879087269401781723e-01
4.784784784784784639e-01 -9.762108509744303886e-01
4.794794794794794979e-01 -9.606526024223209781e-01
4.804804804804804763e-01 -9.412955055295041396e-01
4.814814814814814548e-01 -9.182161068802748849e-01
4.824824824824824887e-01 -8.915056726982846236e-01
4.834834834834834671e-01 -8.612698279392313472e-01
4.844844844844845011e-01 -8.276281386027315445e-01
4.854854854854854795e-01 -7.907136389150938305e-01
4.864864864864864580e-01 -7.506723052527264350e-01
4.874874874874874919e-01 -7.076624788865062410e-01
4.884884884884884704e-01 -6.618542398298695728e-01
4.894894894894895043e-01 -6.134287342666630005e-01
4.904904904904904828e-01 -5.625774582184378536e-01
4.914914914914914612e-01 -5.095015002838766405e-01
4.924924924924924952e-01 -4.544107464448773337e-01
4.934934934934934736e-01 -3.975230500839156411e-01
4.944944944944945076e-01 -3.390633704946741656e-01
4.954954954954954860e-01 -2.792628832928318316e-01
4.964964964964965199e-01 -2.183580662446467369e-01
4.974974974974974984e-01 -1.565897641285584618e-01
4.984984984984984768e-01 -9.420223632763004284e-02
4.994994994994995108e-01 -3.144219091912031638e-02
5.005005005005005447e-01 3.144219091912141967e-02
5.015015015015015232e-01 9.420223632762760035e-02
5.025025025025025016e-01 1.565897641285560471e-01
5.035035035035034801e-01 2.183580662446443499e-01
5.045045045045044585e-01 2.792628832928261140e-01
5.055055055055055480e-01 3.390633704946751648e-01
5.065065065065065264e-01 3.975230500839134207e-01
5.075075075075075048e-01 4.544107464448751688e-01
5.085085085085084833e-01 5.095015002838714224e-01
5.095095095095094617e-01 5.625774582184358552e-01
5.105105105105105512e-01 6.134287342666638887e-01
5.115115115115115296e-01 6.618542398298676854e-01
5.125125125125125081e-01 7.076624788865020221e-01
5.135135135135134865e-01 7.506723052527201068e-01
5.145145145145144649e-01 7.907136389150922762e-01
5.155155155155155544e-01 8.276281386027322107e-01
5.165165165165165329e-01 8.612698279392301259e-01
5.175175175175175113e-01 8.915056726982819590e-01
5.185185185185184897e-01 9.182161068802738857e-01
5.195195195195194682e-01 9.412955055295021412e-01
5.205205205205205576e-01 9.606526024223213112e-01
5.215215215215215361e-01 9.762108509744290563e-01
5.225225225225225145e-01 9.879087269401772842e-01
5.235235235235234930e-01 9.956999717068375499e-01
5.245245245245244714e-01 9.995537752217636962e-01
5.255255255255255609e-01 9.994548978290692665e-01
5.265265265265265393e-01 9.954037305340128761e-01
5.275275275275275177e-01 9.874162934567887184e-01
5.285285285285284962e-01 9.755241724818390914e-01
5.295295295295294746e-01 9.597743943531904520e-01
5.305305305305305641e-01 9.402292407097592175e-01
5.315315315315315425e-01 9.169660017960149512e-01
5.325325325325325210e-01 8.900766708219058909e-01
5.335335335335334994e-01 8.596675801807466266e-01
5.345345345345344779e-01 8.258589809635464851e-01
5.355355355355355673e-01 7.887845674326325884e-01
5.365365365365365458e-01 7.485909483349890703e-01
5.375375375375375242e-01 7.054370671459536668e-01
5.385385385385385026e-01 6.594935735358987694e-01
5.395395395395394811e-01 6.109421485454282763e-01
5.405405405405405705e-01 5.599747861375975466e-01
5.415415415415415490e-01 5.067930339682712448e-01
5.425425425425425274e-01 4.516071963768964470e-01
5.435435435435435059e-01 3.946355027494450884e-01
5.445445445445444843e-01 3.361032445422232895e-01
5.455455455455455738e-01 2.762418843790709899e-01
5.465465465465465522e-01 2.152881407450897844e-01
5.475475475475475307e-01 1.534830518962187196e-01
5.485485485485485091e-01 9.107102268664629685e-02
5.495495495495495986e-01 2.829885808311950052e-02
5.505505505505505770e-01 -3.458521281181999030e-02
5.515515515515515554e-01 -9.733251836830228432e-02
5.525525525525525339e-01 -1.596949277875460982e-01
5.535535535535535123e-01 -2.214258323215529123e-01
5.545545545545546018e-01 -2.822811204739762991e-01
5.555555555555555802e-01 -3.420201433256704338e-01
5.565565565565565587e-01 -4.004066661678027383e-01
5.575575575575575371e-01 -4.572098026790753500e-01
5.585585585585585155e-01 -5.122049279531081245e-01
5.595595595595596050e-01 -5.651745667653960137e-01
5.605605605605605835e-01 -6.159092535671804036e-01
5.615615615615615619e-01 -6.642083608056124078e-01
5.625625625625625403e-01 -7.098808922944249700e-01
5.635635635635635188e-01 -7.527462384979541898e-01
5.645645645645646082e-01 -7.926348907416865819e-01
5.655655655655655867e-01 -8.293891115250827673e-01
5.665665665665665651e-01 -8.628635582859296438e-01
5.675675675675675436e-01 -8.929258581495658209e-01
5.685685685685685220e-01 -9.194571313902046850e-01
5.695695695695696115e-01 -9.423524615343193966e-01
5.705705705705705899e-01 -9.615213102471252826e-01
